DSP,JCAD,RhoA,RhoC,TJP1,$RhoA_amp,$RhoA_antagonistic,perb,exp_name,delta,phenotype
0.49020100000000005,0.512599,0.501049,0.663019,0.5028,55.0,7.0,WT,Escape_Threshold_RhoA,0.16197000000000006,Normal
0.5005999999999999,0.5042,0.48575299999999993,0.6622560000000001,0.495601,55.0,8.0,WT,Escape_Threshold_RhoA,0.17650300000000013,Normal
0.501201,0.5098,0.47428399999999993,0.672067,0.498,55.0,9.0,WT,Escape_Threshold_RhoA,0.19778300000000004,Normal
0.505,0.490599,0.448838,0.686501,0.505199,55.0,10.0,WT,Escape_Threshold_RhoA,0.237663,Normal
0.4857989999999999,0.5002,0.431214,0.697872,0.5115989999999999,55.0,11.0,WT,Escape_Threshold_RhoA,0.26665800000000006,Hyper
0.48760000000000003,0.49639999999999995,0.418294,0.69924,0.497202,55.0,12.0,WT,Escape_Threshold_RhoA,0.280946,Hyper
0.49179599999999996,0.49039900000000003,0.409221,0.706383,0.503199,55.0,13.0,WT,Escape_Threshold_RhoA,0.297162,Hyper
0.505001,0.485402,0.41093799999999997,0.7001990000000001,0.507401,55.0,14.0,WT,Escape_Threshold_RhoA,0.28926100000000016,Hyper
0.4998,0.513201,0.7930289999999999,0.32286200000000004,,5.0,1.0,TJP1,Escape_Threshold_RhoA,-0.47016699999999984,Failed
0.5055999999999999,0.48840000000000006,0.7195309999999999,0.37076,,5.0,2.0,TJP1,Escape_Threshold_RhoA,-0.34877099999999994,Failed
0.5014,0.505798,0.658118,0.411412,,5.0,3.0,TJP1,Escape_Threshold_RhoA,-0.24670599999999998,Normal
0.4988000000000001,0.5044,0.6325029999999999,0.439479,,5.0,4.0,TJP1,Escape_Threshold_RhoA,-0.19302399999999992,Normal
0.4960000000000001,0.506799,0.580983,0.46917400000000004,,5.0,5.0,TJP1,Escape_Threshold_RhoA,-0.11180899999999999,Normal
0.504,0.5098,0.5635589999999999,0.483712,,5.0,6.0,TJP1,Escape_Threshold_RhoA,-0.07984699999999995,Normal
0.49759999999999993,0.495799,0.516181,0.513721,,5.0,7.0,TJP1,Escape_Threshold_RhoA,-0.0024600000000000177,Normal
0.4902,0.503802,0.504898,0.529374,,5.0,8.0,TJP1,Escape_Threshold_RhoA,0.024476000000000053,Normal
0.5064,0.5052000000000001,0.48133000000000004,0.545175,,5.0,9.0,TJP1,Escape_Threshold_RhoA,0.06384499999999993,Normal
0.49939900000000004,0.4829979999999999,0.467277,0.5516190000000001,,5.0,10.0,TJP1,Escape_Threshold_RhoA,0.08434200000000008,Normal
0.502,0.4976,0.45476399999999995,0.564356,,5.0,11.0,TJP1,Escape_Threshold_RhoA,0.10959200000000002,Normal
0.4938,0.493399,0.43313399999999996,0.5705,,5.0,12.0,TJP1,Escape_Threshold_RhoA,0.13736600000000004,Normal
0.5084,0.501001,0.431556,0.571904,,5.0,13.0,TJP1,Escape_Threshold_RhoA,0.14034799999999997,Normal
0.5032009999999999,0.4936,0.40877399999999997,0.593125,,5.0,14.0,TJP1,Escape_Threshold_RhoA,0.18435100000000004,Normal
0.5022,0.4924,0.807987,0.315942,,10.0,1.0,TJP1,Escape_Threshold_RhoA,-0.492045,Failed
0.5038,0.4942,0.723853,0.36666499999999996,,10.0,2.0,TJP1,Escape_Threshold_RhoA,-0.357188,Failed
0.501402,0.512001,0.681897,0.393183,,10.0,3.0,TJP1,Escape_Threshold_RhoA,-0.28871399999999997,Failed
0.5,0.4988,0.6466149999999999,0.43454499999999996,,10.0,4.0,TJP1,Escape_Threshold_RhoA,-0.21206999999999998,Normal
0.501001,0.4998,0.611562,0.45509099999999997,,10.0,5.0,TJP1,Escape_Threshold_RhoA,-0.15647100000000008,Normal
0.4994,0.5018,0.579896,0.46556100000000006,,10.0,6.0,TJP1,Escape_Threshold_RhoA,-0.11433499999999991,Normal
0.49720000000000003,0.504,0.553382,0.489778,,10.0,7.0,TJP1,Escape_Threshold_RhoA,-0.06360400000000005,Normal
0.505198,0.501598,0.5344249999999999,0.49594400000000005,,10.0,8.0,TJP1,Escape_Threshold_RhoA,-0.038480999999999876,Normal
0.49919900000000006,0.49940000000000007,0.509957,0.5196890000000001,,10.0,9.0,TJP1,Escape_Threshold_RhoA,0.009732000000000074,Normal
0.4998000000000001,0.499599,0.5018570000000001,0.523487,,10.0,10.0,TJP1,Escape_Threshold_RhoA,0.021629999999999927,Normal
0.489801,0.4948,0.47625399999999996,0.5479839999999999,,10.0,11.0,TJP1,Escape_Threshold_RhoA,0.07172999999999996,Normal
0.49620000000000003,0.4968,0.468483,0.551492,,10.0,12.0,TJP1,Escape_Threshold_RhoA,0.083009,Normal
0.5139990000000001,0.513799,0.47457800000000006,0.548412,,10.0,13.0,TJP1,Escape_Threshold_RhoA,0.07383399999999996,Normal
0.4914,0.502001,0.44314000000000003,0.571094,,10.0,14.0,TJP1,Escape_Threshold_RhoA,0.12795399999999996,Normal
0.5012,0.487399,0.8014309999999999,0.317499,,15.0,1.0,TJP1,Escape_Threshold_RhoA,-0.4839319999999999,Failed
0.498201,0.4998,0.739481,0.36021200000000003,,15.0,2.0,TJP1,Escape_Threshold_RhoA,-0.379269,Failed
0.514799,0.507598,0.694767,0.39211399999999996,,15.0,3.0,TJP1,Escape_Threshold_RhoA,-0.30265300000000006,Failed
0.49719899999999995,0.504,0.645697,0.42872299999999997,,15.0,4.0,TJP1,Escape_Threshold_RhoA,-0.216974,Normal
0.4986,0.4817989999999999,0.611279,0.44556399999999996,,15.0,5.0,TJP1,Escape_Threshold_RhoA,-0.16571500000000006,Normal
0.48919999999999997,0.4982,0.588712,0.464358,,15.0,6.0,TJP1,Escape_Threshold_RhoA,-0.12435400000000002,Normal
0.505599,0.491199,0.562862,0.48423499999999997,,15.0,7.0,TJP1,Escape_Threshold_RhoA,-0.078627,Normal
0.500999,0.506401,0.535283,0.503536,,15.0,8.0,TJP1,Escape_Threshold_RhoA,-0.03174699999999997,Normal
0.498599,0.5086,0.521788,0.504289,,15.0,9.0,TJP1,Escape_Threshold_RhoA,-0.017499000000000042,Normal
0.5004000000000001,0.502201,0.503999,0.521154,,15.0,10.0,TJP1,Escape_Threshold_RhoA,0.01715500000000003,Normal
0.505,0.4952,0.50293,0.529421,,15.0,11.0,TJP1,Escape_Threshold_RhoA,0.026491000000000042,Normal
0.5006010000000001,0.5018,0.48178200000000004,0.538336,,15.0,12.0,TJP1,Escape_Threshold_RhoA,0.05655399999999999,Normal
0.502,0.49539900000000003,0.466034,0.553227,,15.0,13.0,TJP1,Escape_Threshold_RhoA,0.08719300000000002,Normal
0.503,0.5102,0.46818699999999996,0.554638,,15.0,14.0,TJP1,Escape_Threshold_RhoA,0.086451,Normal
0.4884,0.49160000000000004,0.807528,0.31838299999999997,,20.0,1.0,TJP1,Escape_Threshold_RhoA,-0.48914500000000005,Failed
0.507599,0.501399,0.739648,0.36165,,20.0,2.0,TJP1,Escape_Threshold_RhoA,-0.37799799999999995,Failed
0.49539900000000003,0.513001,0.6840569999999999,0.399963,,20.0,3.0,TJP1,Escape_Threshold_RhoA,-0.2840939999999999,Failed
0.491598,0.49239900000000003,0.6617080000000001,0.414323,,20.0,4.0,TJP1,Escape_Threshold_RhoA,-0.24738500000000008,Normal
0.5022,0.498401,0.617234,0.45175099999999996,,20.0,5.0,TJP1,Escape_Threshold_RhoA,-0.165483,Normal
0.49639999999999995,0.51,0.5868119999999999,0.461592,,20.0,6.0,TJP1,Escape_Threshold_RhoA,-0.1252199999999999,Normal
0.5092,0.493999,0.5734859999999998,0.477007,,20.0,7.0,TJP1,Escape_Threshold_RhoA,-0.09647899999999981,Normal
0.511599,0.504,0.557935,0.48526199999999997,,20.0,8.0,TJP1,Escape_Threshold_RhoA,-0.07267299999999999,Normal
0.492001,0.49040100000000003,0.524026,0.509924,,20.0,9.0,TJP1,Escape_Threshold_RhoA,-0.014101999999999948,Normal
0.494802,0.5004,0.517064,0.519767,,20.0,10.0,TJP1,Escape_Threshold_RhoA,0.002703000000000011,Normal
0.5037999999999999,0.5032000000000001,0.49740599999999996,0.534257,,20.0,11.0,TJP1,Escape_Threshold_RhoA,0.03685100000000002,Normal
0.5074000000000001,0.501199,0.484792,0.539435,,20.0,12.0,TJP1,Escape_Threshold_RhoA,0.054643,Normal
0.505601,0.501,0.482473,0.538493,,20.0,13.0,TJP1,Escape_Threshold_RhoA,0.056020000000000014,Normal
0.503201,0.5052000000000001,0.467283,0.557944,,20.0,14.0,TJP1,Escape_Threshold_RhoA,0.09066099999999999,Normal
0.49420000000000003,0.51,0.8114860000000002,0.313133,,25.0,1.0,TJP1,Escape_Threshold_RhoA,-0.49835300000000016,Failed
0.495599,0.5020009999999999,0.7446769999999999,0.352537,,25.0,2.0,TJP1,Escape_Threshold_RhoA,-0.39213999999999993,Failed
0.4986,0.491601,0.682766,0.406528,,25.0,3.0,TJP1,Escape_Threshold_RhoA,-0.276238,Failed
0.4924,0.5018,0.645233,0.429742,,25.0,4.0,TJP1,Escape_Threshold_RhoA,-0.21549099999999993,Normal
0.5121990000000001,0.4958,0.6178000000000001,0.445004,,25.0,5.0,TJP1,Escape_Threshold_RhoA,-0.17279600000000012,Normal
0.5026,0.4948,0.6014590000000001,0.463706,,25.0,6.0,TJP1,Escape_Threshold_RhoA,-0.13775300000000007,Normal
0.515799,0.5076,0.579723,0.476858,,25.0,7.0,TJP1,Escape_Threshold_RhoA,-0.10286499999999998,Normal
0.49759800000000004,0.5003989999999999,0.550112,0.4953,,25.0,8.0,TJP1,Escape_Threshold_RhoA,-0.05481200000000003,Normal
0.49400000000000005,0.495799,0.537384,0.507476,,25.0,9.0,TJP1,Escape_Threshold_RhoA,-0.029907999999999935,Normal
0.5094000000000001,0.49299999999999994,0.525242,0.513236,,25.0,10.0,TJP1,Escape_Threshold_RhoA,-0.012005999999999961,Normal
0.5164,0.49979999999999997,0.5127740000000001,0.521731,,25.0,11.0,TJP1,Escape_Threshold_RhoA,0.008956999999999882,Normal
0.5034,0.4965989999999999,0.501975,0.529416,,25.0,12.0,TJP1,Escape_Threshold_RhoA,0.02744100000000005,Normal
0.4902,0.4796,0.485918,0.539922,,25.0,13.0,TJP1,Escape_Threshold_RhoA,0.054003999999999996,Normal
0.49079900000000004,0.49600000000000005,0.483159,0.538058,,25.0,14.0,TJP1,Escape_Threshold_RhoA,0.05489900000000003,Normal
0.49699899999999997,0.4836,0.811005,0.31368599999999996,,30.0,1.0,TJP1,Escape_Threshold_RhoA,-0.497319,Failed
0.5016,0.5184,0.746953,0.35086,,30.0,2.0,TJP1,Escape_Threshold_RhoA,-0.396093,Failed
0.49460000000000004,0.49780100000000005,0.700678,0.37821099999999996,,30.0,3.0,TJP1,Escape_Threshold_RhoA,-0.32246700000000006,Failed
0.488,0.492801,0.65837,0.41869300000000004,,30.0,4.0,TJP1,Escape_Threshold_RhoA,-0.23967699999999997,Normal
0.4952,0.4924,0.628051,0.441814,,30.0,5.0,TJP1,Escape_Threshold_RhoA,-0.18623700000000004,Normal
0.501401,0.514601,0.594479,0.461902,,30.0,6.0,TJP1,Escape_Threshold_RhoA,-0.132577,Normal
0.504399,0.4966,0.579955,0.4708710000000001,,30.0,7.0,TJP1,Escape_Threshold_RhoA,-0.1090839999999999,Normal
0.49739900000000004,0.5006,0.557515,0.49044199999999993,,30.0,8.0,TJP1,Escape_Threshold_RhoA,-0.06707300000000005,Normal
0.5041990000000001,0.494999,0.537114,0.511001,,30.0,9.0,TJP1,Escape_Threshold_RhoA,-0.026112999999999942,Normal
0.5038,0.4954,0.518652,0.52358,,30.0,10.0,TJP1,Escape_Threshold_RhoA,0.0049280000000000435,Normal
0.5154,0.5044,0.522564,0.511424,,30.0,11.0,TJP1,Escape_Threshold_RhoA,-0.011140000000000039,Normal
0.5034,0.498,0.5048860000000001,0.522387,,30.0,12.0,TJP1,Escape_Threshold_RhoA,0.01750099999999999,Normal
0.49320200000000003,0.504402,0.474479,0.553419,,30.0,13.0,TJP1,Escape_Threshold_RhoA,0.07894000000000001,Normal
0.5012000000000001,0.5014000000000001,0.48663900000000004,0.538479,,30.0,14.0,TJP1,Escape_Threshold_RhoA,0.05184,Normal
0.481199,0.5085999999999999,0.8034,0.306602,,35.0,1.0,TJP1,Escape_Threshold_RhoA,-0.496798,Failed
0.494999,0.502799,0.740062,0.35852,,35.0,2.0,TJP1,Escape_Threshold_RhoA,-0.381542,Failed
0.5112000000000001,0.49459899999999996,0.699932,0.39635400000000004,,35.0,3.0,TJP1,Escape_Threshold_RhoA,-0.30357799999999996,Failed
0.5026010000000001,0.495,0.654547,0.42772799999999994,,35.0,4.0,TJP1,Escape_Threshold_RhoA,-0.22681900000000005,Normal
0.5050000000000001,0.500399,0.6217680000000001,0.44301,,35.0,5.0,TJP1,Escape_Threshold_RhoA,-0.17875800000000008,Normal
0.513,0.5026,0.5993850000000001,0.460419,,35.0,6.0,TJP1,Escape_Threshold_RhoA,-0.13896600000000003,Normal
0.49400099999999997,0.5072,0.5773429999999999,0.482896,,35.0,7.0,TJP1,Escape_Threshold_RhoA,-0.09444699999999995,Normal
0.504401,0.505,0.549616,0.49827000000000005,,35.0,8.0,TJP1,Escape_Threshold_RhoA,-0.05134599999999995,Normal
0.5074000000000001,0.504,0.545889,0.49766999999999995,,35.0,9.0,TJP1,Escape_Threshold_RhoA,-0.04821900000000001,Normal
0.507,0.5092,0.5354730000000001,0.50988,,35.0,10.0,TJP1,Escape_Threshold_RhoA,-0.025593000000000088,Normal
0.4988,0.5034,0.49912599999999996,0.535787,,35.0,11.0,TJP1,Escape_Threshold_RhoA,0.036661000000000055,Normal
0.49959899999999996,0.506801,0.5077849999999999,0.522185,,35.0,12.0,TJP1,Escape_Threshold_RhoA,0.01440000000000008,Normal
0.4968,0.5025999999999999,0.491743,0.53367,,35.0,13.0,TJP1,Escape_Threshold_RhoA,0.04192699999999999,Normal
0.490599,0.5076,0.47686500000000004,0.5456659999999999,,35.0,14.0,TJP1,Escape_Threshold_RhoA,0.06880099999999983,Normal
0.5085999999999999,0.512201,0.8042549999999999,0.303728,,40.0,1.0,TJP1,Escape_Threshold_RhoA,-0.5005269999999999,Failed
0.4998,0.508799,0.741907,0.35381300000000004,,40.0,2.0,TJP1,Escape_Threshold_RhoA,-0.38809399999999994,Failed
0.5004,0.49760000000000004,0.6926749999999999,0.38400300000000004,,40.0,3.0,TJP1,Escape_Threshold_RhoA,-0.3086719999999999,Failed
0.5096,0.49440000000000006,0.655831,0.42380599999999996,,40.0,4.0,TJP1,Escape_Threshold_RhoA,-0.2320250000000001,Normal
0.495399,0.5082,0.626449,0.43431099999999995,,40.0,5.0,TJP1,Escape_Threshold_RhoA,-0.1921380000000001,Normal
0.4974,0.4964,0.604636,0.466981,,40.0,6.0,TJP1,Escape_Threshold_RhoA,-0.13765499999999997,Normal
0.49820000000000003,0.5107999999999999,0.5826439999999999,0.475799,,40.0,7.0,TJP1,Escape_Threshold_RhoA,-0.10684499999999991,Normal
0.5060009999999999,0.4990009999999999,0.566902,0.47968599999999995,,40.0,8.0,TJP1,Escape_Threshold_RhoA,-0.08721600000000007,Normal
0.5042,0.5098,0.5496479999999999,0.48931600000000003,,40.0,9.0,TJP1,Escape_Threshold_RhoA,-0.060331999999999886,Normal
0.494799,0.5182,0.531039,0.509819,,40.0,10.0,TJP1,Escape_Threshold_RhoA,-0.021220000000000017,Normal
0.4992,0.498599,0.5164449999999999,0.523461,,40.0,11.0,TJP1,Escape_Threshold_RhoA,0.007016000000000022,Normal
0.496401,0.48660100000000006,0.495331,0.534087,,40.0,12.0,TJP1,Escape_Threshold_RhoA,0.03875599999999996,Normal
0.5028,0.48960000000000004,0.485143,0.5397689999999999,,40.0,13.0,TJP1,Escape_Threshold_RhoA,0.05462599999999995,Normal
0.493601,0.495601,0.47960100000000006,0.540814,,40.0,14.0,TJP1,Escape_Threshold_RhoA,0.06121299999999996,Normal
0.5076,0.498,0.809384,0.30905,,45.0,1.0,TJP1,Escape_Threshold_RhoA,-0.5003340000000001,Failed
0.495799,0.5016,0.745025,0.355065,,45.0,2.0,TJP1,Escape_Threshold_RhoA,-0.38996000000000003,Failed
0.502001,0.49440100000000003,0.7000489999999999,0.37877,,45.0,3.0,TJP1,Escape_Threshold_RhoA,-0.3212789999999999,Failed
0.501599,0.5095989999999999,0.6610879999999999,0.41439,,45.0,4.0,TJP1,Escape_Threshold_RhoA,-0.24669799999999992,Normal
0.502,0.5127999999999999,0.625267,0.43612799999999996,,45.0,5.0,TJP1,Escape_Threshold_RhoA,-0.18913900000000006,Normal
0.490599,0.5005999999999999,0.594044,0.465101,,45.0,6.0,TJP1,Escape_Threshold_RhoA,-0.12894300000000003,Normal
0.507002,0.49880099999999994,0.5772120000000001,0.473629,,45.0,7.0,TJP1,Escape_Threshold_RhoA,-0.10358300000000004,Normal
0.508,0.490399,0.5630750000000001,0.48772699999999997,,45.0,8.0,TJP1,Escape_Threshold_RhoA,-0.07534800000000014,Normal
0.5019979999999999,0.48919900000000005,0.547307,0.49424500000000005,,45.0,9.0,TJP1,Escape_Threshold_RhoA,-0.05306199999999994,Normal
0.5040009999999999,0.500601,0.531539,0.505439,,45.0,10.0,TJP1,Escape_Threshold_RhoA,-0.026100000000000012,Normal
0.5085999999999999,0.49679999999999996,0.519037,0.5190680000000001,,45.0,11.0,TJP1,Escape_Threshold_RhoA,3.100000000011427e-05,Normal
0.4994,0.512601,0.513207,0.518774,,45.0,12.0,TJP1,Escape_Threshold_RhoA,0.005566999999999989,Normal
0.49960000000000004,0.5104,0.49975800000000004,0.535045,,45.0,13.0,TJP1,Escape_Threshold_RhoA,0.03528699999999996,Normal
0.49260000000000004,0.49800000000000005,0.48299300000000006,0.544551,,45.0,14.0,TJP1,Escape_Threshold_RhoA,0.061557999999999946,Normal
0.472399,0.49899899999999997,0.7942400000000001,0.31854399999999994,,50.0,1.0,TJP1,Escape_Threshold_RhoA,-0.4756960000000001,Failed
0.48160100000000006,0.503801,0.744746,0.35754199999999997,,50.0,2.0,TJP1,Escape_Threshold_RhoA,-0.38720400000000005,Failed
0.502001,0.5056,0.697912,0.39364299999999997,,50.0,3.0,TJP1,Escape_Threshold_RhoA,-0.304269,Failed
0.521199,0.5064,0.6684629999999999,0.411019,,50.0,4.0,TJP1,Escape_Threshold_RhoA,-0.2574439999999999,Failed
0.484601,0.500199,0.6178779999999999,0.4342999999999999,,50.0,5.0,TJP1,Escape_Threshold_RhoA,-0.18357800000000002,Normal
0.4994,0.4996,0.601729,0.464497,,50.0,6.0,TJP1,Escape_Threshold_RhoA,-0.13723199999999997,Normal
0.5002009999999999,0.49720000000000003,0.570281,0.47489900000000007,,50.0,7.0,TJP1,Escape_Threshold_RhoA,-0.09538199999999997,Normal
0.494201,0.4926,0.5668310000000001,0.476779,,50.0,8.0,TJP1,Escape_Threshold_RhoA,-0.09005200000000008,Normal
0.499802,0.504602,0.554836,0.49535100000000004,,50.0,9.0,TJP1,Escape_Threshold_RhoA,-0.059484999999999955,Normal
0.49500000000000005,0.493599,0.521799,0.5220259999999999,,50.0,10.0,TJP1,Escape_Threshold_RhoA,0.0002269999999998662,Normal
0.5021990000000001,0.500399,0.5342399999999999,0.514415,,50.0,11.0,TJP1,Escape_Threshold_RhoA,-0.01982499999999998,Normal
0.512401,0.4914,0.508082,0.530277,,50.0,12.0,TJP1,Escape_Threshold_RhoA,0.022194999999999965,Normal
0.503199,0.500001,0.493722,0.532134,,50.0,13.0,TJP1,Escape_Threshold_RhoA,0.038412,Normal
0.5012,0.4942,0.4816390000000001,0.538492,,50.0,14.0,TJP1,Escape_Threshold_RhoA,0.056852999999999876,Normal
0.492599,0.491201,0.808268,0.30422299999999997,,55.0,1.0,TJP1,Escape_Threshold_RhoA,-0.5040450000000001,Failed
0.497799,0.514,0.752652,0.34886,,55.0,2.0,TJP1,Escape_Threshold_RhoA,-0.403792,Failed
0.4988,0.5038,0.694869,0.379709,,55.0,3.0,TJP1,Escape_Threshold_RhoA,-0.31515999999999994,Failed
0.506599,0.494399,0.654579,0.421755,,55.0,4.0,TJP1,Escape_Threshold_RhoA,-0.23282400000000003,Normal
0.485001,0.5035999999999999,0.611799,0.448222,,55.0,5.0,TJP1,Escape_Threshold_RhoA,-0.16357699999999997,Normal
0.49579999999999996,0.5014000000000001,0.604553,0.45214600000000005,,55.0,6.0,TJP1,Escape_Threshold_RhoA,-0.15240699999999996,Normal
0.5035999999999999,0.495,0.588062,0.477605,,55.0,7.0,TJP1,Escape_Threshold_RhoA,-0.11045699999999997,Normal
0.506399,0.48740000000000006,0.565547,0.48195000000000005,,55.0,8.0,TJP1,Escape_Threshold_RhoA,-0.08359699999999998,Normal
0.49940099999999993,0.49980199999999997,0.542391,0.49530399999999997,,55.0,9.0,TJP1,Escape_Threshold_RhoA,-0.04708699999999999,Normal
0.4894,0.504799,0.526655,0.498939,,55.0,10.0,TJP1,Escape_Threshold_RhoA,-0.027715999999999963,Normal
0.502598,0.49199799999999994,0.5154209999999999,0.514224,,55.0,11.0,TJP1,Escape_Threshold_RhoA,-0.0011969999999998926,Normal
0.48360000000000003,0.498799,0.503217,0.537211,,55.0,12.0,TJP1,Escape_Threshold_RhoA,0.03399399999999997,Normal
0.49420000000000003,0.504001,0.5001589999999999,0.536238,,55.0,13.0,TJP1,Escape_Threshold_RhoA,0.03607900000000008,Normal
0.486601,0.48760099999999995,0.484487,0.5387660000000001,,55.0,14.0,TJP1,Escape_Threshold_RhoA,0.05427900000000008,Normal
